id,first_name,last_name,age,gender,birth_year,marital_status,education_level,employment_status,occupation,annual_income,household_size,location,full_address,phone_number,email,temperament_type,temperament_description,temperament_traits,country,locale
8909fdb3,Alison,Bennett,63,Female,1963,Married,Bachelor's degree,Self-employed,,71686,2,Port Sylviabury,"439 South Crescent, Michelleborough, E1 9LR",+44(0)118 4960484,scottbethany@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
8ee66edc,Mary,Goodwin,57,Female,1969,Widowed,Associate degree,Employed full-time,Commercial art gallery manager,35264,2,South Lindsey,"35 Hill Terrace, Watsonberg, NG5 2XN",0909 879 0441,gillianthomas@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
cf8316b0,Bryan,Andrews,28,Male,1998,Single,High school diploma/GED,Employed full-time,Trading standards officer,32793,3,Lake Paige,"312 Lake Crescent, Joshuatown, PH61 9GQ",+441174960949,fgriffiths@example.net,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
d8c42ecf,Hugh,Miller,95,Male,1931,Domestic partnership,High school diploma/GED,Unemployed,,6039,1,Richardborough,"24 Norton Square, Wongborough, G26 2UF",+441632960365,wilkinsonbernard@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
1398b56c,Jean,Watts,57,Female,1969,Married,Master's degree,Employed full-time,"Horticulturist, commercial",71220,2,Murraybury,"934 Fifth Avenue, Paulinefurt, RM0 0DJ",+44(0)113 4960294,spencerkeith@example.com,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
31ccda71,Judith,Collins,80,Female,1946,Married,Bachelor's degree,Retired,,54665,2,Thomashaven,"952 Lake Close, Lake Glen, S54 8XF",+44118 496 0093,eprice@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
2c8a9735,Donald,Morgan,91,Male,1935,Married,"Some college, no degree",Retired,,21340,1,Lake Kieranstad,"343 Lake Crescent, Hugheston, G3T 3RA",+443069990116,kayleigh12@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
10f5e669,Christine,Wilson,54,Female,1972,Married,Less than high school,Disabled,,30939,1,New Eleanorborough,"555 Oak Street, Cherylbury, B07 0DH",+44(0)131 496 0536,shannon49@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
8c24424e,Janet,Pearson,36,Female,1990,Single,Associate degree,Employed full-time,"Engineer, broadcasting (operations)",74912,2,South Jake,"200 Fourth Lane, Port Cameronfurt, E01 5BE",0191 4960743,elliottkarl@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
5ed0d82e,Katie,Dyer,90,Female,1936,Married,Master's degree,Employed part-time,Broadcast journalist,16292,1,Lake Kimberleyberg,"771 Elizabeth Street, North Kathleenport, CF9 2EB",0141 496 0207,mauricetaylor@example.org,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
d3d2513b,Anna,Miller,54,Female,1972,Married,Master's degree,Employed full-time,Building surveyor,101734,1,Lake Graham,"891 Reynolds Lane, Lake Terenceport, S42 1EH",+44(0)28 9018 0539,gerald52@example.net,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
7b8d9628,Donald,Wood,60,Male,1966,Married,Associate degree,Employed full-time,Trade mark attorney,53340,3,West Lesleystad,"596 Rice Close, Joshmouth, S8G 3HS",0151 4960547,rogerskaren@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
83745ee3,Zoe,Shepherd,23,Female,2003,Single,"Some college, no degree",Employed full-time,Firefighter,44350,2,Aimeefurt,"761 Lake Close, Christopherstad, BR1H 4RG",01174960929,aarondavis@example.org,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
14dd573a,Marie,Gallagher,75,Female,1951,Single,"Some college, no degree",Retired,,49906,1,West Dylanfort,"279 Hill Close, New Anne, EH4H 8QW",0117 4960612,maurice57@example.org,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
b56d4726,Stacey,Hammond,46,Female,1980,Married,"Some college, no degree",Employed full-time,"Engineer, maintenance (IT)",47359,3,Leonside,"745 Norton Square, Rileystad, HX2N 1SN",01134960490,newmanmegan@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
eb51e7cb,Elizabeth,Hill,38,Female,1988,Single,Master's degree,Employed part-time,"Psychologist, occupational",17529,2,Lake Richardside,"166 Lake Crescent, New Terence, G76 3GS",+44161 4960902,darrenphillips@example.org,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
43874379,Beverley,Ellis,48,Female,1978,Separated,Bachelor's degree,Employed full-time,Clinical biochemist,78116,4,Port Helenburgh,"624 Ian Close, West Catherine, BA53 4HS",+44909 879 0223,nfrancis@example.com,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
cdc39008,Sam,Wood,58,Male,1968,Married,Master's degree,Homemaker,,62240,2,East Carolynland,"282 Patrick Gardens, Simonborough, W28 0JL",+44(0)20 7496 0294,jamesbond@example.com,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
0554f57b,Dorothy,Bailey,38,Female,1988,Single,Associate degree,Employed part-time,Radio producer,32779,3,East Keithport,"794 Rice Close, East Duncanton, W4A 1AN",+44121 496 0450,janice74@example.org,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
32673ec6,Damien,Bailey,63,Male,1963,Married,Bachelor's degree,Employed full-time,Farm manager,71959,1,Macdonaldview,"414 North Square, West Cameron, LL64 8LD",(0191) 4960743,howardadrian@example.com,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
1769153a,Michael,Farmer,60,Male,1966,Married,Less than high school,Employed full-time,Site engineer,34805,2,New Nicholas,"496 Ward Terrace, East Alison, HX9H 9FF",+44(0)1174960803,joannamurray@example.org,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
13f55524,Natalie,Thomas,59,Female,1967,Married,Bachelor's degree,Employed full-time,Public relations officer,63812,2,East Rebecca,"288 Deborah Square, North Ann, N2C 3JZ",+44(0)114 496 0042,gregory43@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
88294d15,Nicola,Humphreys,45,Female,1981,Married,Associate degree,Employed full-time,Airline pilot,47859,4,Jonesport,"761 Amy Gardens, West Stephen, NR7X 3JB",+44116 4960586,jenna95@example.org,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
79985573,Jeremy,Carter,48,Male,1978,Single,High school diploma/GED,Employed full-time,Homeopath,61510,2,West Rosemary,"888 West Street, Lake Natasha, M86 8UW",+44(0)1614960145,morganjeffrey@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
e8698817,Leigh,Edwards,69,Male,1957,Divorced,High school diploma/GED,Retired,,54129,1,West Stacey,"109 Mohammed Avenue, South Martyn, G28 6EF",+44(0)28 9018048,rjones@example.net,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
1cf5b317,Tracey,Cross,49,Female,1977,Married,Bachelor's degree,Employed full-time,"Scientist, physiological",98544,1,North Brendaport,"38 Church Crescent, Newtonstad, N5S 5UQ",0114 4960628,julieallen@example.org,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
ff2893b1,Ronald,Goodwin,68,Male,1958,Widowed,High school diploma/GED,Retired,,21278,2,Juliaside,"526 West Road, New Bruce, W85 7QR",+44117 4960840,perrybenjamin@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
6ad6347b,Elizabeth,Hall,45,Female,1981,Single,Bachelor's degree,Employed full-time,Therapeutic radiographer,94539,3,Georginaton,"222 Lake Crescent, Christianhaven, ZE98 6QG",(0141) 496 0938,donnellypamela@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
9efdf114,Jonathan,Murray,36,Male,1990,Married,"Some college, no degree",Unemployed,,13567,3,Simonside,"739 West Street, Armstrongland, S91 6JP",0114 496 0134,fbailey@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
873ecdfc,Joel,Fuller,19,Male,2007,Married,High school diploma/GED,Employed part-time,"Therapist, drama",27715,4,Joelborough,"642 West Square, Davismouth, N0 6HT",(0909)8790493,garnerleanne@example.com,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
b97481f3,Julian,Wallace,82,Male,1944,Widowed,High school diploma/GED,Retired,,48606,3,West Clifford,"946 Garden Terrace, Cooperchester, G83 7GJ",0808 157 0689,klambert@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
a082a465,Kieran,John,62,Male,1964,Single,Bachelor's degree,Employed full-time,Equality and diversity officer,85460,2,Wrightburgh,"283 Sanders Square, Robertsstad, BR2B 4ZB",(0116) 4960432,fisherbruce@example.org,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
68d6e3aa,Ross,Anderson,36,Male,1990,Divorced,Bachelor's degree,Employed full-time,"Scientist, research (medical)",71463,4,Dixontown,"151 East Close, Port Francesview, TW7 4GH",(028) 9018 0090,josephthomas@example.org,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
7676f992,Gary,Stevens,45,Male,1981,Single,Associate degree,Employed full-time,"Editor, commissioning",68651,4,New Karl,"579 North Square, Wilsonville, PL86 8TJ",(0118) 496 0063,pgeorge@example.net,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
98a4b850,Anne,Peters,29,Female,1997,Married,Bachelor's degree,Employed full-time,Naval architect,46812,1,Port Shane,"22 West Grove, Miahside, YO1 8BT",+44(0)118 4960771,charlie47@example.org,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
fb56bdd5,Katherine,Pratt,61,Female,1965,Married,Bachelor's degree,Disabled,,44325,2,Lake Georgina,"734 Reynolds Lane, Cooperhaven, TR3 6TA",+44121 4960412,jbates@example.org,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
6d921ad4,John,Ward,27,Male,1999,Married,Bachelor's degree,Employed part-time,Ranger/warden,25282,2,Jenkinstown,"592 West Grove, Wardport, W2 1XD",(0141)4960992,wturnbull@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
b3794853,Nicholas,O'Brien,27,Male,1999,Widowed,"Some college, no degree",Employed full-time,Special educational needs teacher,33242,1,Garyshire,"524 Philip Crescent, Geoffreybury, E65 2LD",(0808) 157 0893,kellyevans@example.org,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
5ac050a7,Anne,Greenwood,20,Female,2006,Single,"Some college, no degree",Employed full-time,Medical sales representative,41679,2,West Christine,"130 Church Crescent, Whiteheadshire, N8J 0SR",(020) 74960124,bwilliams@example.com,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
6dad6046,Mohammad,Johnston,44,Male,1982,Married,Less than high school,Employed full-time,"Psychotherapist, child",31580,3,West Amandaview,"517 Green Street, Hallton, DG4 1HT",01134960938,allan76@example.org,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
b98702c5,Alexander,Scott,18,Male,2008,Married,High school diploma/GED,Employed full-time,Health physicist,22629,2,North Terenceview,"594 Hill Close, Woodland, BN7 2TE",+44(0)113 496 0389,abdulcole@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
6ab452fe,Leonard,Campbell,49,Male,1977,Married,Bachelor's degree,Employed full-time,Astronomer,61828,3,Lake Benjamin,"492 Oak Street, Lake Frederickchester, B3 7PW",(0113)4960355,craig09@example.com,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
029393fe,Barry,Wright,41,Male,1985,Divorced,High school diploma/GED,Employed part-time,Television floor manager,22232,2,Stanleyburgh,"339 Deborah Square, Alexburgh, IM2 3RP",+44292018091,stonevalerie@example.net,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
55e6f548,Geoffrey,Hurst,49,Male,1977,Widowed,Less than high school,Employed full-time,"Engineer, electrical",44299,4,Tonyland,"392 Lydia Street, Collinsshire, KY0 3AN",+44113 496 0178,evansfrancesca@example.org,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
9aaea61b,Kerry,Evans,64,Female,1962,Widowed,Doctoral degree,Employed full-time,Solicitor,111862,3,New Annettefurt,"497 Park Road, South Edwardhaven, L99 7GY",+44(0)151 4960951,woodsgillian@example.org,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
339f2b93,Ronald,Williams,81,Male,1945,Married,"Some college, no degree",Retired,,24711,2,Fletchertown,"18 Garden Terrace, Dorothyville, DY70 0BE",(0115)4960565,danielle74@example.net,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
c1f0728d,Charlie,Wright,38,Male,1988,Married,Master's degree,Employed part-time,Architect,34598,1,Gavinberg,"116 Norton Square, East Suzannechester, NP3W 9FN",+44(0)292018861,rogerbowen@example.com,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
eb72cb51,Alison,Higgins,32,Female,1994,Married,Less than high school,Employed full-time,Tour manager,33893,2,North Scottport,"135 Oak Street, West Judithborough, WC0W 1SH",+44(0)909 879 0591,bpatel@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
89c294d6,Nicola,Davies,86,Female,1940,Single,High school diploma/GED,Retired,,55837,1,East Wayne,"895 Reynolds Lane, East Gerard, W97 8DD",0161 4960942,janetdavis@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
199f86d1,Anthony,Morgan,61,Male,1965,Separated,High school diploma/GED,Employed full-time,Public relations account executive,27221,1,Lake Lesleyshire,"179 Hill Close, South Matthewside, TW36 9ED",02074960149,mariedunn@example.org,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
39e1de5f,Danny,Hart,28,Male,1998,Married,Associate degree,Employed full-time,Press photographer,53514,1,Harperview,"616 Hill Close, Goodwinport, AL23 4HU",(0114) 4960302,ruth92@example.com,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
3dd5241f,Jodie,Lawrence,53,Female,1973,Married,High school diploma/GED,Unemployed,,13751,1,Ashleyton,"863 Law Close, Jonesstad, WR5 3NY",+44(0)1632 960391,hfisher@example.net,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
bfe0f95c,Melanie,North,43,Female,1983,Married,"Some college, no degree",Employed full-time,"Horticulturist, commercial",55779,2,Paulinebury,"79 Lake Crescent, Anthonyburgh, KA5H 3LA",+441184960461,bgrant@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
7efa8ab5,Eleanor,Wilson,57,Female,1969,Single,"Some college, no degree",Employed full-time,Dealer,51355,1,Jamesville,"668 Park Road, Neiltown, W09 8BR",01214960066,samuelgriffiths@example.com,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
db10b4ad,Katy,Davey,25,Female,2001,Single,Bachelor's degree,Unemployed,,14355,2,Lucaston,"40 East Terrace, Dorothybury, L2J 6YU",(0808)1570454,melanie04@example.net,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
851b4901,Janet,Manning,43,Female,1983,Divorced,Less than high school,Employed full-time,Educational psychologist,35596,2,South Jackville,"593 Third Square, Lake Liamview, N8E 1ZD",029 2018960,andrewscraig@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
